"","region","time_period","strategy_code","difference_variable","difference_value","variable","value"
"4134","ecuador",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",1.92603056511894,"technical_cost_electrification_HDV_charger",6120181.68814986
"4135","ecuador",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4136","ecuador",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4137","ecuador",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4138","ecuador",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4139","ecuador",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4140","ecuador",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4141","mexico",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4142","mexico",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4143","mexico",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4144","mexico",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0.326402158619803,"technical_cost_electrification_HDV_charger",1037180.06886051
"4145","mexico",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0.672001729160364,"technical_cost_electrification_HDV_charger",2135362.10260418
"4146","mexico",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",1.03684767365587,"technical_cost_electrification_HDV_charger",3294701.68367632
"4147","mexico",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",1.42098649059336,"technical_cost_electrification_HDV_charger",4515346.56632033
"4148","mexico",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",1.8244623967556,"technical_cost_electrification_HDV_charger",5797437.25440414
"4149","mexico",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",2.25233633139221,"technical_cost_electrification_HDV_charger",7157055.45934052
"4150","mexico",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",2.70134045121292,"technical_cost_electrification_HDV_charger",8583817.23654049
"4151","mexico",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",3.17152778487653,"technical_cost_electrification_HDV_charger",10077891.0906126
"4152","mexico",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",3.66294903864941,"technical_cost_electrification_HDV_charger",11639438.1464989
"4153","mexico",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4154","mexico",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",4.17565270570987,"technical_cost_electrification_HDV_charger",13268612.4968016
"4155","mexico",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",4.71801998294877,"technical_cost_electrification_HDV_charger",14992046.3500978
"4156","mexico",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",5.28333923063805,"technical_cost_electrification_HDV_charger",16788412.7060247
"4157","mexico",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",5.87166692901862,"technical_cost_electrification_HDV_charger",18657891.0369866
"4158","mexico",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",6.4830573639866,"technical_cost_electrification_HDV_charger",20600653.8426069
"4159","mexico",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",7.11756272331949,"technical_cost_electrification_HDV_charger",22616866.9554981
"4160","mexico",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",7.79295125236871,"technical_cost_electrification_HDV_charger",24762991.0008444
"4161","mexico",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",8.49388969731954,"technical_cost_electrification_HDV_charger",26990302.8166583
"4162","mexico",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",9.22044270470379,"technical_cost_electrification_HDV_charger",29299007.8246646
"4163","mexico",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",9.97267271919835,"technical_cost_electrification_HDV_charger",31689304.4499427
"4164","mexico",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4165","mexico",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",10.7506400521867,"technical_cost_electrification_HDV_charger",34161384.3387891
"4166","mexico",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",11.5837486699874,"technical_cost_electrification_HDV_charger",36808681.9462334
"4167","mexico",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",12.4457013080809,"technical_cost_electrification_HDV_charger",39547634.7163763
"4168","mexico",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",13.3365744599316,"technical_cost_electrification_HDV_charger",42378485.7159209
"4169","mexico",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",14.2564422706526,"technical_cost_electrification_HDV_charger",45301470.5494175
"4170","mexico",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",15.2053766524374,"technical_cost_electrification_HDV_charger",48316817.7260583
"4171","mexico",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4172","mexico",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4173","mexico",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4174","mexico",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4175","mexico",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4176","mexico",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_public_electricity",0,"technical_cost_electrification_HDV_charger",0
"4177","brazil",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4178","brazil",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4179","brazil",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4180","brazil",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4181","brazil",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4182","brazil",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4183","brazil",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4184","brazil",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4185","brazil",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4186","brazil",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4187","brazil",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4188","brazil",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4189","brazil",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4190","brazil",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4191","brazil",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4192","brazil",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4193","brazil",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4194","brazil",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4195","brazil",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4196","brazil",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4197","brazil",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4198","brazil",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4199","brazil",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4200","brazil",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4201","brazil",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4202","brazil",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4203","brazil",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4204","brazil",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4205","brazil",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4206","brazil",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4207","brazil",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4208","brazil",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4209","brazil",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4210","brazil",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4211","brazil",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4212","brazil",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4213","chile",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4214","chile",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4215","chile",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4216","chile",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4217","chile",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4218","chile",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4219","chile",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4220","chile",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4221","chile",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4222","chile",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4223","chile",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4224","chile",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4225","chile",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4226","chile",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4227","chile",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4228","chile",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4229","chile",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4230","chile",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4231","chile",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4232","chile",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4233","chile",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4234","chile",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4235","chile",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4236","chile",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4237","chile",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4238","chile",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4239","chile",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4240","chile",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4241","chile",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4242","chile",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4243","chile",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4244","chile",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4245","chile",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4246","chile",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4247","chile",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4248","chile",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4249","ecuador",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4250","ecuador",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4251","ecuador",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4252","ecuador",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4253","ecuador",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4254","ecuador",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4255","ecuador",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4256","ecuador",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4257","ecuador",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4258","ecuador",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4259","ecuador",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4260","ecuador",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4261","ecuador",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4262","ecuador",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4263","ecuador",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4264","ecuador",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4265","ecuador",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4266","ecuador",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4267","ecuador",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4268","ecuador",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4269","ecuador",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4270","ecuador",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4271","ecuador",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4272","ecuador",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4273","ecuador",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4274","ecuador",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4275","ecuador",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4276","ecuador",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4277","ecuador",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4278","ecuador",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4279","ecuador",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4280","ecuador",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4281","ecuador",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4282","ecuador",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4283","ecuador",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4284","ecuador",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4285","mexico",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4286","mexico",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4287","mexico",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4288","mexico",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4289","mexico",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4290","mexico",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4291","mexico",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4292","mexico",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4293","mexico",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4294","mexico",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4295","mexico",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
"4296","mexico",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_energy_consumption_trns_powered_bikes_electricity",0,"technical_cost_electrification_HDV_charger",0
